0,1,2,3,4,5,6,7,8,Accl_x,Accel_y,Accel_M
1,0.23671507835388184,0.2939087748527527,-0.9072979092597961,0.9537147708212573,0.0,0.0,0.0,0.9537,0.0,0.0,0.0
1,0.2849240303039551,0.31890878081321716,-0.857297956943512,0.9146926245790398,0.0,0.0,0.0,0.9147,0.0,0.0,0.0
1,0.3320319652557373,0.31890878081321716,-0.8072980046272278,0.8680051144750681,0.0,0.4999995231628418,0.4999995231628418,0.868,10.613912999468583,10.613912999468583,15.010339713696567
1,0.37290406227111816,0.31890878081321716,-0.7822980284690857,0.8448035368216631,0.0,0.4999995231628418,0.4999995231628418,0.8448,0.0,0.0,0.0
1,0.41998791694641113,0.31890878081321716,-0.7822980284690857,0.8448035368216631,0.0,0.0,0.0,0.8448,-10.619341313726682,-10.619341313726682,15.018016509341194
1,0.48829197883605957,0.31890878081321716,-0.7572980523109436,0.8217074604223338,0.0,0.0,0.0,0.8217,0.0,0.0,0.0
1,0.5268769264221191,0.31890878081321716,-0.7322980761528015,0.7987260373975966,0.0,0.0,0.0,0.7987,0.0,0.0,0.0
1,0.5644950866699219,0.31890878081321716,-0.7322980761528015,0.7987260373975966,0.0,0.0,0.0,0.7987,0.0,0.0,0.0
1,0.5944130420684814,0.31890878081321716,-0.7322980761528015,0.7987260373975966,0.0,0.0,0.0,0.7987,0.0,0.0,0.0
1,0.6251208782196045,0.31890878081321716,-0.7322980761528015,0.7987260373975966,0.0,0.0,0.0,0.7987,0.0,0.0,0.0
1,0.6561360359191895,0.31890878081321716,-0.7322980761528015,0.7987260373975966,0.0,0.0,0.0,0.7987,0.0,0.0,0.0
1,0.6876640319824219,0.31890878081321716,-0.7322980761528015,0.7987260373975966,0.0,0.0,0.0,0.7987,0.0,0.0,0.0
1,0.734670877456665,0.31890878081321716,-0.7322980761528015,0.7987260373975966,0.0,0.0,0.0,0.7987,0.0,0.0,0.0
1,0.7789368629455566,0.31890878081321716,-0.6572980880737305,0.7305775708746841,0.0,0.4999995231628418,0.4999995231628418,0.7306,11.295343764306681,11.295343764306681,15.974028343148877
1,0.8217620849609375,0.31890878081321716,-0.6072981357574463,0.6859401112154342,0.0,0.0,0.0,0.6859,-11.675351571633763,-11.675351571633763,16.5114405380785
1,0.8638989925384521,0.31890878081321716,-0.5572981834411621,0.6420935101265172,0.0,0.0,0.0,0.6421,0.0,0.0,0.0
1,0.9057919979095459,0.31890878081321716,-0.5072982311248779,0.5992114032478042,0.0,0.4999995231628418,0.4999995231628418,0.5992,11.935155254052086,11.935155254052086,16.878858429308963
1,0.9454870223999023,0.34390878677368164,-0.48229822516441345,0.5923553254735614,0.5000001192092896,0.5000001192092896,0.7071069497739416,0.5924,5.217465646391394,1.5015646303448193e-05,5.217465646413002
1,0.982996940612793,0.3689087927341461,-0.48229822516441345,0.6072110632665617,0.5000001192092896,0.0,0.5000001192092896,0.6072,-5.5213884868849945,-13.329810968168413,14.428083423317496
1,1.0251719951629639,0.3689087927341461,-0.48229822516441345,0.6072110632665617,0.0,0.0,0.0,0.6072,-11.855352044998446,0.0,11.855352044998446
1,1.0759329795837402,0.3689087927341461,-0.48229822516441345,0.6072110632665617,0.0,0.0,0.0,0.6072,0.0,0.0,0.0
1,1.1186919212341309,0.3689087927341461,-0.48229822516441345,0.6072110632665617,0.0,0.0,0.0,0.6072,0.0,0.0,0.0
1,1.16068696975708,0.3689087927341461,-0.48229822516441345,0.6072110632665617,0.0,0.0,0.0,0.6072,0.0,0.0,0.0
1,1.197134017944336,0.3939087986946106,-0.48229822516441345,0.6227164038997002,0.0,0.0,0.0,0.6227,0.0,0.0,0.0
1,1.2458078861236572,0.4939088225364685,-0.5072982311248779,0.7080236015005367,0.0,0.0,0.0,0.708,0.0,0.0,0.0
1,1.2758989334106445,0.5439088344573975,-0.53229820728302,0.7610375823029514,0.0,0.0,0.0,0.761,0.0,0.0,0.0
1,1.3091070652008057,0.5939087867736816,-0.53229820728302,0.79753935857969,0.4999995231628418,0.0,0.4999995231628418,0.7975,15.056538751480776,0.0,15.056538751480776
1,1.3503730297088623,0.6689087152481079,-0.5822981595993042,0.8868539992623425,0.4999995231628418,-0.4999995231628418,0.7071061068369714,0.8869,5.018823287983363,-12.116511249003363,13.114817270676292
1,1.4010698795318604,0.7189086675643921,-0.6072981357574463,0.9410848516439309,0.0,-0.4999995231628418,0.4999995231628418,0.9411,-4.085196307013499,0.0,4.085196307013499
1,1.4378650188446045,0.7439086437225342,-0.6072981357574463,0.9603182263705974,0.0,0.0,0.0,0.9603,-13.588738417676408,13.588738417676408,19.21737816581829
1,1.4833869934082031,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.525040864944458,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.560168981552124,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.600248098373413,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.6347780227661133,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.681839942932129,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.7223360538482666,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.763706922531128,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.8044230937957764,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.8405060768127441,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.8813350200653076,0.7939085960388184,-0.6072981357574463,0.9995508414076781,0.0,0.0,0.0,0.9996,0.0,0.0,0.0
1,1.9271080493927002,0.8189085721969604,-0.5572981834411621,0.9905516215142367,0.0,0.0,0.0,0.9906,0.0,0.0,0.0
1,1.9888029098510742,0.8189085721969604,-0.5072982311248779,0.9633082294468861,0.0,0.0,0.0,0.9633,0.0,0.0,0.0
1,2.030128002166748,0.8439085483551025,-0.5072982311248779,0.9846487359912907,0.0,0.0,0.0,0.9846,0.0,0.0,0.0
1,2.071413993835449,0.8439085483551025,-0.5072982311248779,0.9846487359912907,0.0,0.0,0.0,0.9846,0.0,0.0,0.0
1,2.113152027130127,0.7939085960388184,-0.5072982311248779,0.9421477347883175,-0.4999995231628418,0.0,0.4999995231628418,0.9421,11.979470130582309,0.0,11.979470130582309
1,2.156440019607544,0.7689086198806763,-0.5072982311248779,0.9211796573031975,0.0,0.0,0.0,0.9212,-11.550536177525156,0.0,11.550536177525156
1,2.1911559104919434,0.7439086437225342,-0.5072982311248779,0.900417439584291,-0.4999995231628418,0.0,0.4999995231628418,0.9004,14.402612475877177,0.0,14.402612475877177
2,2.2216739654541016,0.7439086437225342,-0.5072982311248779,0.900417439584291,0.0,0.0,0.0,0.9004,-16.383728379244076,0.0,16.383728379244076
2,2.2535929679870605,0.7439086437225342,-0.5072982311248779,0.900417439584291,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.3035619258880615,0.7439086437225342,-0.5072982311248779,0.900417439584291,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.335026979446411,0.7189086675643921,-0.5072982311248779,0.8798756546249247,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.3650779724121094,0.7189086675643921,-0.5072982311248779,0.8798756546249247,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.400670051574707,0.69390869140625,-0.5072982311248779,0.8595701061062817,-0.4999995231628418,0.0,0.4999995231628418,0.9004,14.048056054232202,0.0,14.048056054232202
2,2.4355010986328125,0.6689087152481079,-0.5072982311248779,0.839517935863972,-0.4999995231628418,0.0,0.4999995231628418,0.9004,0.0,0.0,0.0
2,2.466073989868164,0.6689087152481079,-0.5072982311248779,0.839517935863972,0.0,0.0,0.0,0.9004,-16.354342129889574,0.0,16.354342129889574
2,2.507504940032959,0.6689087152481079,-0.5072982311248779,0.839517935863972,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.537419080734253,0.6689087152481079,-0.5072982311248779,0.839517935863972,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.5731589794158936,0.6689087152481079,-0.5072982311248779,0.839517935863972,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.624437093734741,0.6689087152481079,-0.5072982311248779,0.839517935863972,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.655729055404663,0.768908679485321,-0.48229822516441345,0.907651990238882,0.4999995231628418,0.0,0.4999995231628418,0.9004,15.978529196635378,0.0,15.978529196635378
2,2.6975600719451904,0.8439086675643921,-0.457298219203949,0.95984556074267,1.000000238418579,0.0,1.000000238418579,0.9004,11.952870300709026,0.0,11.952870300709026
2,2.737626075744629,0.8689086437225342,-0.4322982132434845,0.9705070717461275,0.0,0.0,0.0,0.9004,-24.958821534195383,0.0,24.958821534195383
2,2.773560047149658,0.8939086198806763,-0.40729820728302,0.9823260407588396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,2.815967082977295,0.9189085960388184,-0.38229820132255554,0.9952612333495631,0.4999995231628418,0.0,0.4999995231628418,0.9004,11.790485078822497,0.0,11.790485078822497
2,2.850972890853882,0.9189085960388184,-0.35729819536209106,0.9859285005937496,0.0,0.5000001192092896,0.5000001192092896,0.9004,1.7027073046143368e-05,14.283347522560872,14.283347522571022
2,2.891547918319702,0.9439085721969604,-0.3322981894016266,1.0006924998951994,0.0,0.5000001192092896,0.5000001192092896,0.9004,0.0,0.0,0.0
2,2.95245099067688,0.9439085721969604,-0.3322981894016266,1.0006924998951994,0.0,0.0,0.0,0.9004,-8.209768405064084,-8.209768405064084,11.610365822383761
2,2.9890520572662354,0.9439085721969604,-0.3322981894016266,1.0006924998951994,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.0304510593414307,0.9189085960388184,-0.3072981834411621,0.9689299156390365,-0.4999995231628418,0.5000001192092896,0.7071065283055821,0.9004,17.080279544449528,12.077588689242111,20.918988930229155
2,3.0718679428100586,0.8939086198806763,-0.3072981834411621,0.9452538252994344,0.0,0.0,0.0,0.9004,-17.0729052764483,-12.072374291224131,20.909957331519966
2,3.108304977416992,0.8439086675643921,-0.3072981834411621,0.8981169259826617,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.1504268646240234,0.81890869140625,-0.3072981834411621,0.8746677188549574,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.1850180625915527,0.7939087152481079,-0.3072981834411621,0.8513067729632717,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.237082004547119,0.7689087390899658,-0.3072981834411621,0.8280415584951997,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.272326946258545,0.7439087629318237,-0.3072981834411621,0.8048803768964643,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.3036839962005615,0.7189087867736816,-0.3072981834411621,0.7818324739013115,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.335007905960083,0.6939088106155396,-0.3072981834411621,0.7589081703316356,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.365635871887207,0.6689088344573975,-0.3072981834411621,0.7361190137208738,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.396955966949463,0.6439088582992554,-0.3072981834411621,0.7134779543493188,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.4387149810791016,0.6439088582992554,-0.3072981834411621,0.7134779543493188,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.469641923904419,0.5939089059829712,-0.3072981834411621,0.6687002034934099,-0.4999995231628418,0.0,0.4999995231628418,0.9004,16.16711764841925,0.0,16.16711764841925
2,3.5174028873443604,0.5689089298248291,-0.28229817748069763,0.6350981274128871,0.0,0.0,0.0,0.9004,-10.468790559293943,0.0,10.468790559293943
2,3.5574309825897217,0.5189089775085449,-0.28229817748069763,0.5907273380739095,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.593268871307373,0.418908953666687,-0.2072981595993042,0.4673940932825073,-0.5000001192092896,0.5000001192092896,0.7071069497739416,0.9004,19.730708897080415,13.951718058743305,24.165084530619634
2,3.637894868850708,0.39390894770622253,-0.2072981595993042,0.44512558458965507,-0.5000001192092896,0.0,0.5000001192092896,0.9004,-4.640945681125377,-11.204234005609724,12.127375497922772
2,3.6747500896453857,0.39390894770622253,-0.2072981595993042,0.44512558458965507,0.0,0.0,0.0,0.9004,-13.566602191717017,0.0,13.566602191717017
2,3.7170469760894775,0.39390894770622253,-0.2072981595993042,0.44512558458965507,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.7567028999328613,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.7971489429473877,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.8405139446258545,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.8861920833587646,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.927103042602539,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,3.963402032852173,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.000246047973633,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.04072904586792,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.076179027557373,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.114486932754517,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.16982102394104,0.36890894174575806,-0.18229815363883972,0.41149292110570396,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.2098329067230225,0.36890894174575806,-0.13229814171791077,0.3919140283301779,0.0,0.5000001192092896,0.5000001192092896,0.9004,12.496290712779016,12.496290712779016,17.672423805369036
2,4.250282049179077,0.36890894174575806,-0.10729814320802689,0.384196172333699,0.0,0.0,0.0,0.9004,-12.361204437214127,-12.361204437214127,17.4813829623747
2,4.29109001159668,0.36890894174575806,-0.082298144698143,0.377977237305015,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.33286190032959,0.36890894174575806,-0.082298144698143,0.377977237305015,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.3700480461120605,0.36890894174575806,-0.082298144698143,0.377977237305015,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.411448955535889,0.36890894174575806,-0.057298146188259125,0.37333213745482213,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.465017080307007,0.36890894174575806,-0.057298146188259125,0.37333213745482213,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.4994590282440186,0.36890894174575806,-0.057298146188259125,0.37333213745482213,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.540157079696655,0.36890894174575806,-0.057298146188259125,0.37333213745482213,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.577938079833984,0.36890894174575806,-0.057298146188259125,0.37333213745482213,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.619328022003174,0.36890894174575806,-0.057298146188259125,0.37333213745482213,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
2,4.656746864318848,0.4439089596271515,-0.057298146188259125,0.44759160179104246,0.5000001192092896,0.0,0.5000001192092896,0.9004,13.36225517056822,0.0,13.36225517056822
2,4.691127061843872,0.46890896558761597,-0.057298146188259125,0.4723967565141183,0.5000001192092896,0.0,0.5000001192092896,0.9004,0.0,0.0,0.0
2,4.7228920459747314,0.49390897154808044,-0.057298146188259125,0.4972214292770311,0.0,0.0,0.0,0.9004,-15.74060661102438,0.0,15.74060661102438
2,4.764127016067505,0.5189089775085449,-0.032298147678375244,0.5199131632132598,0.0,0.0,0.0,0.9004,0.0,0.0,0.0
3,4.80035400390625,0.543908953666687,-0.032298147678375244,0.5448670665605001,0.0,0.0,0.0,0.5449,0.0,0.0,0.0
3,4.830573081970215,0.5689089298248291,-0.032298147678375244,0.5698250089087759,0.4999995231628418,0.0,0.4999995231628418,0.5698,16.54582320825575,0.0,16.54582320825575
3,4.86168909072876,0.5689089298248291,-0.007298147305846214,0.5689557393932592,0.0,0.5,0.5,0.569,1.5324496207187187e-05,16.068898934947512,16.06889893495482
3,4.898281097412109,0.5939089059829712,-0.007298147305846214,0.5939537453034432,0.0,0.0,0.0,0.594,-13.664186398050536,-13.664186398050536,19.32407772291704
3,4.930150032043457,0.6189088821411133,0.017701853066682816,0.6191619820331,0.0,0.5,0.5,0.6192,15.689259957506659,15.689259957506659,22.187964215503044
3,4.975887060165405,0.6689088344573975,0.017701853066682816,0.6691430223929323,0.0,0.5000000596046448,0.5000000596046448,0.6691,1.3032032736466235e-06,1.3032032736466235e-06,1.8430077441200708e-06
