0,1,2,3,4,5,6,7,8,Accl_x,Accel_y,Accel_M
1,0.5670769214630127,0.24390923976898193,-0.8572993874549866,0.8913214666860537,0.0,0.0,0.0,0.8913,0.0,0.0,0.0
1,0.6639649868011475,0.2689092457294464,-0.8572993874549866,0.8984845141511761,0.0,0.0,0.0,0.8985,0.0,0.0,0.0
1,0.763221025466919,0.2939092516899109,-0.8572993874549866,0.9062807997302043,0.5000001192092896,0.0,0.5000001192092896,0.9063,5.0374780812375395,0.0,5.0374780812375395
1,0.8696138858795166,0.2939092516899109,-0.8572993874549866,0.9062807997302043,0.0,0.0,0.0,0.9063,-4.6995645879832555,0.0,4.6995645879832555
1,0.967047929763794,0.2939092516899109,-0.8072994351387024,0.8591362093429605,0.0,0.0,0.0,0.8591,0.0,0.0,0.0
1,1.0730149745941162,0.31890925765037537,-0.7072994709014893,0.7758709017308486,0.0,1.000000238418579,1.000000238418579,0.7759,9.43689842459805,9.43689842459805,13.345789738803857
1,1.1777029037475586,0.31890925765037537,-0.6822994947433472,0.7531505262177942,0.0,0.4999995231628418,0.4999995231628418,0.7532,-4.776106656220891,-4.776106656220891,6.754434808567998
1,1.2814171314239502,0.31890925765037537,-0.6322994828224182,0.7081707072398653,0.0,1.000000238418579,1.000000238418579,0.7082,4.820946233296323,4.820946233296323,6.817847546599147
1,1.3950529098510742,0.31890925765037537,-0.5322995185852051,0.6205206621065528,0.0,0.4999995231628418,0.4999995231628418,0.6205,-4.400028953701353,-4.400028953701353,6.222580621158753
1,1.5013718605041504,0.31890925765037537,-0.5322995185852051,0.6205206621065528,0.0,0.0,0.0,0.6205,-4.702825978732279,-4.702825978732279,6.650800280603714
1,1.6086480617523193,0.34390926361083984,-0.4822995364665985,0.5923566699829131,0.0,0.5000001192092896,0.5000001192092896,0.5924,4.660867120495879,4.660867120495879,6.591461494224106
1,1.720944881439209,0.3689092695713043,-0.4822995364665985,0.6072123945140853,0.0,0.0,0.0,0.6072,-4.452486905714777,-4.452486905714777,6.296767368350454
1,1.8235089778900146,0.4189092814922333,-0.4822995364665985,0.6388253509342243,0.5000001192092896,0.0,0.5000001192092896,0.6388,4.875001452863303,0.0,4.875001452863303
1,1.9298551082611084,0.46890929341316223,-0.4822995364665985,0.6726728538636941,0.0,0.0,0.0,0.6727,-4.701629645239974,0.0,4.701629645239974
1,2.031200885772705,0.5189092755317688,-0.4822995364665985,0.7084346682008165,0.0,0.0,0.0,0.7084,0.0,0.0,0.0
1,2.1306610107421875,0.6439092755317688,-0.507299542427063,0.8197389711746995,0.4999995231628418,0.0,0.4999995231628418,0.8197,5.027135480839761,0.0,5.027135480839761
1,2.2323710918426514,0.6689092516899109,-0.5322995185852051,0.8548580961085867,0.0,-0.4999995231628418,0.4999995231628418,0.8549,0.0,-4.915928861259766,4.915928861259766
2,2.339945077896118,0.7189092040061951,-0.5322995185852051,0.8945240192923062,0.4999995231628418,0.0,0.4999995231628418,0.8549,0.0,4.647959432444293,4.647959432444293
2,2.4517741203308105,0.7439091801643372,-0.5322995185852051,0.9147369271100939,0.0,0.0,0.0,0.8549,-4.471106183841636,0.0,4.471106183841636
2,2.560957908630371,0.7689091563224792,-0.5322995185852051,0.9351813022952222,0.4999995231628418,0.0,0.4999995231628418,0.8549,4.579430068784802,0.0,4.579430068784802
2,2.671483039855957,0.7939091324806213,-0.507299542427063,0.9421488928947697,0.0,0.4999995231628418,0.4999995231628418,0.8549,0.0,4.523853693892695,4.523853693892695
2,2.77117919921875,0.8439090847969055,-0.45729953050613403,0.9598465523217142,0.4999995231628418,0.5000001192092896,0.7071065283055821,0.8549,2.0773819820789754,5.978629984981682e-06,2.0773819820875783
2,2.875898838043213,0.8689090609550476,-0.3822995126247406,0.9492923014345459,0.0,0.5000001192092896,0.5000001192092896,0.8549,-1.9777227215561377,0.0,1.9777227215561377
2,2.9907848834991455,0.8689090609550476,-0.3572995066642761,0.9395030035461929,0.0,0.0,0.0,0.8549,-4.352139698298493,-4.352139698298493,6.154854986676079
2,3.1042137145996094,0.8689090609550476,-0.30729949474334717,0.9216484881337891,0.0,0.5000001192092896,0.5000001192092896,0.8549,4.408051413017204,4.408051413017204,6.233926091926815
2,3.207993984222412,0.8689090609550476,-0.2822994887828827,0.9136169643657344,0.0,0.0,0.0,0.8549,-4.81787261708394,-4.81787261708394,6.813500796866065
2,3.318613052368164,0.8439090847969055,-0.2572994828224182,0.8822616206451659,-0.4999995231628418,0.0,0.4999995231628418,0.8549,4.5200120697458885,0.0,4.5200120697458885
2,3.422880172729492,0.7939091324806213,-0.20729947090148926,0.820527136219254,-0.4999995231628418,0.5000001192092896,0.7071065283055821,0.8549,1.9863117387823694,4.795376696667033,5.190478974676793
2,3.524827003479004,0.7439091801643372,-0.18229946494102478,0.7659203374049811,-0.4999995231628418,0.5000001192092896,0.7071065283055821,0.8549,0.0,0.0,0.0
2,3.6420750617980957,0.7439091801643372,-0.18229946494102478,0.7659203374049811,0.0,0.0,0.0,0.8549,-6.030859175349279,-4.264463961087817,7.386265312613092
2,3.741440773010254,0.693909227848053,-0.18229946494102478,0.7174559996337511,-0.4999995231628418,0.0,0.4999995231628418,0.8549,5.031912085802721,0.0,5.031912085802721
2,3.842003107070923,0.6189092397689819,-0.20729947090148926,0.6527033918308197,0.0,-0.5000001192092896,0.5000001192092896,0.8549,5.927134183205347e-06,-4.97204170805782,4.972041708061353
2,3.9506828784942627,0.5689092874526978,-0.20729947090148926,0.6055004937949875,-0.4999995231628418,0.0,0.4999995231628418,0.8549,-5.4844286102896656e-06,4.600673268456199,4.600673268459468
2,4.057251930236816,0.5189093351364136,-0.20729947090148926,0.5587843669321397,-0.4999995231628418,0.0,0.4999995231628418,0.8549,0.0,0.0,0.0
2,4.153228759765625,0.4689093232154846,-0.20729947090148926,0.512688037732929,0.0,0.0,0.0,0.8549,-5.209585747076183,0.0,5.209585747076183
2,4.268309116363525,0.44390931725502014,-0.20729947090148926,0.4899270890467841,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,4.368793964385986,0.41890931129455566,-0.20729947090148926,0.46739499540037477,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,4.471267938613892,0.41890931129455566,-0.20729947090148926,0.46739499540037477,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,4.581902980804443,0.41890931129455566,-0.20729947090148926,0.46739499540037477,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,4.689037799835205,0.41890931129455566,-0.18229946494102478,0.4568567674961846,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,4.797075033187866,0.41890931129455566,-0.08229945600032806,0.426917101493052,0.0,0.9999999403953552,0.9999999403953552,0.8549,9.256067647818229,9.256067647818229,13.090056401787372
2,4.903753995895386,0.41890931129455566,-0.08229945600032806,0.426917101493052,0.0,0.0,0.0,0.8549,-9.3739188591198,-9.3739188591198,13.256723183152152
2,5.005648851394653,0.41890931129455566,-0.032299455255270004,0.4201526697512062,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,5.102404832839966,0.41890931129455566,-0.007299454882740974,0.4189729026212365,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,5.21027684211731,0.41890931129455566,-0.007299454882740974,0.4189729026212365,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,5.304834842681885,0.41890931129455566,0.017700545489788055,0.4192831029267874,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,5.398194074630737,0.41890931129455566,0.017700545489788055,0.4192831029267874,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,5.496078014373779,0.41890931129455566,0.017700545489788055,0.4192831029267874,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
2,5.595962047576904,0.4689093232154846,0.042700543999671936,0.4708495405713716,0.0,0.0,0.0,0.8549,0.0,0.0,0.0
3,5.6960608959198,0.4689093232154846,0.042700543999671936,0.4708495405713716,0.0,0.0,0.0,0.4708,0.0,0.0,0.0
3,5.800446033477783,0.5439093112945557,0.042700543999671936,0.5455828767206553,0.4999995231628418,0.0,0.4999995231628418,0.5456,4.789949363098787,0.0,4.789949363098787
3,5.916604995727539,0.5689092874526978,0.042700543999671936,0.5705095212244965,0.0,0.0,0.0,0.5705,-4.304442063521385,0.0,4.304442063521385
3,6.018465757369995,0.6189092397689819,0.042700543999671936,0.6203805151109173,0.4999995231628418,0.0,0.4999995231628418,0.6204,4.908656828209299,0.0,4.908656828209299
3,6.115977048873901,0.643909215927124,0.042700543999671936,0.6453234962511063,0.4999995231628418,0.0,0.4999995231628418,0.6453,0.0,0.0,0.0
3,6.219197988510132,0.7439091801643372,0.042700543999671936,0.7451336824963989,0.4999995231628418,0.0,0.4999995231628418,0.7451,0.0,0.0,0.0
3,6.318666934967041,0.7689091563224792,0.06770054250955582,0.7718838346102572,0.0,0.0,0.0,0.7719,-5.026689645088842,0.0,5.026689645088842
3,6.424177885055542,0.7689091563224792,0.0927005410194397,0.7744770370913806,0.0,0.4999999701976776,0.4999999701976776,0.7745,4.738844354811375,4.738844354811375,6.701737956549426
3,6.5371339321136475,0.7939091324806213,0.0927005410194397,0.7993028843570061,0.4999995231628418,0.0,0.4999995231628418,0.7993,-3.957599858159621e-06,-4.426500246954231,4.426500246956
3,6.6404149532318115,0.7939091324806213,0.1927005499601364,0.8169609614853526,0.0,0.5000001192092896,0.5000001192092896,0.817,5.771113039945336e-06,4.841161655801584,4.841161655805024
3,6.748657941818237,0.7689091563224792,0.2177005559206009,0.7991337952587698,0.0,0.0,0.0,0.7991,-4.619237936229637,-4.619237936229637,6.532588937244259
3,6.856143951416016,0.7689091563224792,0.26770055294036865,0.8141774233673678,0.0,0.0,0.0,0.8142,0.0,0.0,0.0
3,6.955415964126587,0.7689091563224792,0.29270055890083313,0.8227362322502924,0.0,0.0,0.0,0.8227,0.0,0.0,0.0
3,7.064695835113525,0.7689091563224792,0.29270055890083313,0.8227362322502924,0.0,0.0,0.0,0.8227,0.0,0.0,0.0
3,7.173750877380371,0.7439091801643372,0.29270055890083313,0.7994213441694162,0.0,0.0,0.0,0.7994,0.0,0.0,0.0
3,7.274954795837402,0.7189092040061951,0.29270055890083313,0.7762113505905985,0.0,0.0,0.0,0.7762,0.0,0.0,0.0
3,7.384690046310425,0.6689092516899109,0.29270055890083313,0.7301460156552363,-0.4999995231628418,0.0,0.4999995231628418,0.7301,4.556416657432815,0.0,4.556416657432815
3,7.488105058670044,0.6189092993736267,0.29270055890083313,0.684632995138281,0.0,0.0,0.0,0.6846,-4.834883367069814,0.0,4.834883367069814
3,7.591748952865601,0.5189093351364136,0.29270055890083313,0.595768843824998,-1.000000238418579,0.0,1.000000238418579,0.5958,9.648424021310563,0.0,9.648424021310563
3,7.690413951873779,0.3939093053340912,0.29270055890083313,0.4907526444245068,-0.5000001192092896,0.0,0.5000001192092896,0.4908,-5.0676544289818795,0.0,5.0676544289818795
3,7.802522897720337,0.34390929341316223,0.29270055890083313,0.4516051586029555,0.0,0.0,0.0,0.4516,-4.45994844955223,0.0,4.45994844955223
3,7.904672861099243,0.21890927851200104,0.29270055890083313,0.365506346592648,-0.9999999403953552,0.0,0.9999999403953552,0.3655,9.789528134102621,0.0,9.789528134102621
3,8.001435041427612,0.19390927255153656,0.29270055890083313,0.3511045758208317,0.0,0.0,0.0,0.3511,-10.33461562153505,0.0,10.33461562153505
3,8.106919050216675,0.1439092606306076,0.29270055890083313,0.3261648240937521,-0.5000001192092896,0.0,0.5000001192092896,0.3262,4.740056099016346,0.0,4.740056099016346
3,8.210090160369873,0.11890926212072372,0.3177005648612976,0.3392242054029791,0.0,0.0,0.0,0.3392,-4.846319075823087,0.0,4.846319075823087
3,8.304309844970703,0.11890926212072372,0.3177005648612976,0.3392242054029791,0.0,0.0,0.0,0.3392,0.0,0.0,0.0
3,8.409262895584106,0.09390926361083984,0.3177005648612976,0.33128929760123216,-0.4999999701976776,0.0,0.4999999701976776,0.3313,4.764034654308788,0.0,4.764034654308788
3,8.504162788391113,0.09390926361083984,0.3177005648612976,0.33128929760123216,0.0,0.0,0.0,0.3313,-5.268709536000241,0.0,5.268709536000241
3,8.60199785232544,0.06890926510095596,0.3177005648612976,0.32508788923911236,-0.4999999701976776,0.0,0.4999999701976776,0.3251,5.110641830144998,0.0,5.110641830144998
3,8.707733154296875,0.04390926659107208,0.3177005648612976,0.3207205522035552,0.0,0.0,0.0,0.3207,-4.728789352989723,0.0,4.728789352989723
